,labels
101336,0
68768,1
30751,0
132641,-1
142442,-1
77939,-1
19334,1
158777,1
13453,0
92690,1
88508,1
35560,1
182279,0
135908,-1
129543,1
50738,0
192201,-1
72360,0
78567,-1
61038,1
200184,-1
82478,1
168614,-1
54946,-1
200747,1
144404,-1
43674,0
12565,-1
109299,-1
54644,-1
153622,-1
7893,-1
15219,0
105676,1
141976,1
41434,1
113671,-1
48615,-1
197081,1
96241,-1
30457,1
211318,1
145001,-1
201190,1
37478,-1
147605,1
77696,-1
74395,-1
92390,-1
173813,1
60637,-1
102011,-1
81282,1
150622,1
48530,-1
206735,1
57874,-1
191279,-1
174550,1
145259,-1
52242,-1
197434,-1
69765,0
174790,0
13888,-1
213323,-1
111702,0
106140,-1
179851,-1
127969,-1
41034,-1
158549,1
100419,-1
91234,-1
207465,0
175265,-1
102133,0
128223,-1
204128,-1
23372,0
147103,1
67867,1
78789,-1
120955,1
71756,-1
143060,-1
180789,-1
125463,1
125219,1
17208,1
210997,-1
97711,-1
71786,1
174302,0
112689,0
103654,1
104524,-1
159688,1
49912,-1
152171,-1
19167,-1
75266,1
91212,-1
93255,1
55788,1
37532,-1
63579,0
152631,-1
156665,1
205155,-1
145718,-1
1444,0
3753,-1
173405,-1
204031,0
196920,0
99634,-1
11878,1
148330,-1
28617,-1
153236,-1
63469,-1
6839,-1
11800,0
139550,1
90758,0
58330,0
165657,-1
157068,-1
16629,-1
120980,1
87107,1
4450,-1
31919,-1
70557,-1
121713,-1
35295,1
55865,0
91585,0
174165,1
176212,-1
170559,0
26061,0
99197,0
27432,-1
137585,1
83966,-1
170573,0
124416,-1
55889,-1
46580,1
63046,-1
156924,1
168436,0
97733,1
17264,-1
96493,0
20813,0
209056,0
29947,0
101303,-1
140002,0
175969,-1
53912,-1
200768,-1
59582,-1
129005,1
17472,-1
55026,0
185390,-1
183193,1
4914,-1
97446,0
31563,-1
212042,-1
111442,1
50230,-1
72709,-1
138826,-1
156214,-1
2830,0
50608,-1
187025,1
153667,-1
58224,-1
22314,1
170248,-1
116111,-1
98951,-1
49745,1
106156,-1
67196,-1
93929,-1
166997,0
42761,0
103960,-1
91927,-1
65079,-1
179904,-1
101208,0
102160,-1
202908,1
4536,1
166381,1
27102,-1
34334,-1
31836,0
99445,1
62005,-1
111367,0
200787,0
190865,-1
187332,-1
60705,-1
146525,-1
36736,-1
189035,-1
86068,0
20394,-1
91855,1
57437,-1
2400,1
76630,-1
13663,1
127671,0
27465,-1
136863,-1
13335,-1
144863,0
197074,0
153765,0
108790,-1
64271,1
86556,1
215026,-1
136015,0
182834,-1
121335,-1
163083,1
90033,-1
206298,-1
133082,-1
112299,-1
62336,-1
43512,0
34718,0
99402,-1
26981,0
100394,-1
43116,-1
172768,-1
69645,0
203983,-1
129414,1
69197,0
210303,1
29069,-1
109891,-1
185323,-1
150574,1
163650,-1
142450,0
108364,1
189912,-1
16248,-1
121618,-1
136155,-1
2126,0
154877,-1
76183,1
211361,0
116422,0
78126,-1
78751,-1
94372,1
85027,-1
136931,1
163981,-1
147169,-1
143168,1
22166,0
14282,-1
98882,1
14903,-1
140984,0
214800,0
178340,-1
75129,1
153613,1
22183,0
139734,-1
199596,-1
15461,0
124290,-1
83839,-1
84968,0
132894,1
115328,0
122693,-1
44868,0
41677,-1
30428,0
18146,0
44650,1
127702,-1
215632,-1
57551,-1
39877,0
183182,-1
138151,1
169404,1
114473,1
207458,-1
89396,-1
45009,-1
49255,-1
208013,-1
61154,-1
151449,1
48715,-1
147611,-1
345,0
58911,1
166029,0
39058,-1
131917,-1
16179,-1
91105,0
53652,1
152204,1
188827,-1
31546,1
59322,-1
119085,1
178027,0
140461,1
43051,0
95924,-1
192637,-1
61657,-1
25919,0
170887,0
148384,-1
63326,-1
7106,-1
105975,-1
167578,1
63643,1
34730,-1
163877,-1
152693,1
64252,0
197005,-1
200222,-1
41717,-1
37199,-1
130572,1
47102,-1
215803,-1
170448,-1
209753,-1
64790,1
185827,1
124955,-1
65967,-1
80794,0
201993,-1
97649,-1
177706,-1
32846,-1
37195,1
166985,1
80416,-1
122183,-1
206477,-1
105062,-1
166261,-1
81575,1
25609,-1
120232,1
177067,0
110360,-1
105159,1
36619,1
10458,-1
75840,1
106979,-1
11656,0
39517,0
161497,-1
172258,1
73958,0
45415,-1
197982,0
71233,-1
98825,-1
103036,-1
178727,-1
96575,0
121278,-1
57152,0
160296,-1
106339,1
30064,1
12375,-1
174135,-1
120521,-1
38293,0
126402,1
49930,-1
116990,1
107359,1
38705,1
110654,-1
109281,-1
1294,1
43586,0
91962,-1
144723,-1
131976,-1
160437,1
12428,0
127936,1
96197,-1
21593,-1
16348,0
215985,0
95925,1
185302,-1
20887,-1
44601,-1
160946,0
167200,0
96070,1
187108,0
171426,-1
35442,-1
59590,1
34677,0
72927,0
201387,0
141577,-1
45816,-1
140453,0
109870,0
153121,-1
217265,1
36604,0
198423,0
192169,-1
102775,-1
17326,-1
41901,-1
190116,-1
159520,1
86113,-1
170853,-1
23924,1
16342,1
37734,0
70724,0
121978,-1
209715,0
91366,0
204859,0
54342,-1
151826,-1
101921,1
35884,-1
9130,-1
195532,1
130061,-1
136297,-1
190508,0
79956,1
184063,0
166044,1
200,1
187087,-1
68523,-1
120187,0
84373,-1
50604,1
47274,-1
170634,-1
20827,-1
88008,-1
112508,-1
121286,0
66607,-1
151683,1
157932,-1
33373,1
28595,-1
142236,-1
104351,-1
189428,-1
29466,1
114991,-1
17880,0
151571,0
211483,-1
96504,1
95662,-1
70141,1
206110,-1
128542,1
10677,0
141959,-1
180257,-1
138569,1
28564,-1
70038,1
67420,-1
157034,-1
200916,0
9011,1
11730,0
145663,-1
91653,-1
168799,-1
55755,0
11912,-1
74603,0
47841,1
204767,0
208595,-1
174600,1
106845,-1
18343,0
148504,-1
20826,-1
93020,-1
12452,0
109274,-1
38658,-1
70790,-1
192921,-1
107731,1
121760,-1
153981,-1
128130,-1
185962,1
23406,-1
72143,-1
40344,0
38793,0
140618,1
156158,0
58554,1
101803,1
138088,-1
51092,0
101990,1
182951,1
6023,1
40453,1
130913,-1
111215,1
45978,0
171044,-1
218920,0
209193,1
67066,-1
95968,1
173037,0
156794,-1
80849,1
87586,-1
1739,1
7735,-1
205767,-1
124480,1
171000,-1
219145,1
99180,-1
193251,1
43357,-1
82179,-1
208405,-1
208839,-1
113754,-1
57774,-1
80931,-1
54941,0
214890,-1
109309,1
203807,-1
97254,1
140228,0
82387,-1
196197,-1
66132,0
49796,0
23576,-1
99563,1
101645,1
99425,-1
30745,-1
184141,1
107604,-1
90628,1
87675,-1
109572,-1
4846,-1
52801,1
24216,-1
61468,-1
131394,1
196391,-1
67997,1
49252,-1
136401,-1
175226,-1
144778,0
127375,1
117447,0
18916,-1
7,1
77556,-1
213767,0
74497,0
64572,0
154428,0
213021,1
131119,-1
174984,-1
135205,-1
18746,0
68872,-1
27,0
168476,1
142093,1
62571,-1
46511,-1
209113,-1
34915,1
6060,0
211958,1
74244,0
98186,1
32124,1
173623,0
218700,-1
101820,-1
41266,-1
11115,0
133203,0
33673,1
85067,-1
205581,1
163146,-1
102174,-1
58488,0
103476,-1
141598,-1
201195,-1
126413,-1
215962,1
158391,-1
173401,-1
84245,1
56394,1
15889,-1
57769,0
123006,0
96934,-1
125350,0
87396,-1
213879,1
186263,1
16454,1
411,0
49261,-1
145869,-1
55261,1
186153,-1
210130,0
173722,0
193994,1
129452,1
105706,1
77945,0
86448,-1
208891,1
90431,-1
116472,1
215188,1
2291,0
181963,-1
40394,1
92966,0
61329,0
1234,-1
95112,-1
14027,-1
211742,1
18867,-1
107982,0
58138,-1
110063,-1
118630,-1
203302,1
62290,-1
27907,-1
104045,-1
114093,0
39637,-1
63758,0
134721,-1
116789,0
71847,-1
110770,-1
152221,0
279,1
113954,-1
165257,-1
131323,1
188845,1
55722,0
100645,-1
142589,-1
85056,1
146775,1
46294,1
12388,0
170017,1
166998,1
37994,1
70995,1
217069,1
162283,-1
43434,-1
180757,-1
76879,-1
3131,0
71943,-1
103401,-1
55435,-1
186095,1
63899,1
129870,-1
45572,1
160436,-1
180500,-1
149430,0
208581,0
55217,1
48647,1
204512,-1
159260,-1
166661,-1
62617,-1
170019,-1
5123,0
107475,0
46334,-1
126306,-1
139973,0
176502,0
32300,0
137977,0
80767,1
3850,1
163719,-1
86539,-1
9609,0
50271,1
46625,-1
62724,-1
189729,-1
138884,-1
138107,1
109352,1
91031,0
68251,-1
95064,-1
216617,-1
133418,-1
123742,0
45225,-1
38858,-1
58195,-1
34087,0
93048,-1
190512,0
82677,1
167833,-1
109523,-1
179004,1
1084,-1
48488,0
200272,1
192821,1
123353,-1
184459,-1
137092,-1
141858,-1
3609,-1
84570,1
37619,0
57179,1
10945,1
75024,-1
208303,0
38630,0
5662,1
129086,-1
170620,0
2926,1
124658,-1
32388,-1
208961,1
184471,1
181314,0
179868,1
204220,-1
74761,0
111164,-1
95807,-1
31779,0
131073,0
209611,-1
66872,-1
64888,0
77461,-1
96964,0
60026,-1
216161,1
177604,-1
128754,1
213101,-1
12611,0
19665,0
96201,1
70495,0
186934,-1
82432,-1
137785,1
133914,-1
153226,0
84015,-1
208963,0
114592,-1
127712,1
38028,0
9844,1
143180,-1
106207,0
43761,-1
124774,-1
3205,0
214318,-1
80765,-1
218222,0
84524,-1
126544,-1
28983,-1
75301,0
112915,1
8287,-1
40385,-1
200534,1
110858,1
131833,-1
115787,-1
27616,-1
132266,0
89231,0
7956,0
6736,-1
101769,-1
35116,-1
115084,-1
214089,1
48513,-1
212315,-1
27414,0
56193,0
71188,-1
118126,-1
143482,1
191028,1
11012,1
94511,-1
15290,1
87875,1
17356,0
118443,-1
204390,-1
59346,-1
162158,-1
20484,1
167931,-1
98311,0
214551,0
24050,1
154603,1
209359,-1
91798,-1
148631,-1
126149,1
86084,1
75832,-1
159404,0
6675,-1
134217,-1
77418,1
68909,-1
66068,1
105409,-1
103178,1
150064,-1
79753,0
12341,1
184634,-1
73328,-1
132228,0
206619,-1
61482,0
21226,-1
194834,0
26066,0
138565,0
15157,-1
143594,-1
35743,-1
142695,-1
29574,0
10421,-1
151783,-1
116681,-1
60937,-1
182408,-1
217445,1
27482,0
171478,-1
68293,-1
52965,1
203903,1
116218,-1
52827,-1
162808,-1
83090,0
100971,1
200781,1
86698,-1
67969,0
54278,0
16752,-1
136551,1
215695,0
191685,-1
172613,-1
100713,-1
166738,0
148524,-1
163760,0
51518,1
217568,-1
17761,1
201082,0
48451,1
100053,0
35773,0
171821,-1
67227,-1
14164,1
61259,0
50067,0
82983,-1
45447,0
104477,-1
188618,1
60841,-1
127455,1
22154,-1
164449,1
105031,1
202671,1
150514,-1
47049,1
53088,1
105157,1
162169,1
136493,-1
13923,1
161841,-1
59667,-1
34595,1
175286,-1
162835,-1
188399,-1
83009,-1
208163,1
210276,0
211991,0
195102,0
188346,-1
92448,1
70454,-1
57224,0
138418,-1
76547,-1
46212,1
180663,1
114263,-1
111261,-1
21080,-1
191013,0
211223,1
176522,-1
77329,-1
53783,-1
144549,-1
200995,1
106021,0
171370,-1
208845,0
70308,0
185980,1
72995,-1
81322,0
41665,0
111827,1
32021,-1
46628,-1
145579,-1
87700,-1
176398,0
56469,0
41619,-1
50018,-1
68667,-1
64919,0
147432,-1
130587,0
195060,0
183833,-1
12081,1
140915,1
201391,0
42331,0
2061,-1
17690,0
102080,-1
191435,1
98620,-1
205723,-1
88716,1
190979,-1
51551,-1
181901,-1
209665,1
88066,-1
182665,1
56315,-1
84299,1
171048,-1
135041,-1
151194,-1
167074,1
89944,-1
183940,-1
90303,-1
147220,-1
54985,-1
25832,-1
73351,-1
196570,-1
54830,1
2337,1
6787,-1
52229,0
149159,0
80352,0
169805,0
169685,1
168927,0
85306,0
164264,-1
211636,1
90442,0
73521,1
39702,-1
125433,-1
92043,-1
81104,-1
215231,0
34384,1
110876,-1
115509,1
218895,-1
116028,-1
29326,1
34358,-1
119931,-1
179217,-1
82630,-1
149367,1
198084,-1
53531,1
62394,0
8153,1
170626,1
187898,-1
68103,1
30674,0
60824,1
174448,-1
184383,-1
177701,0
216457,-1
130623,-1
61334,0
176413,0
155068,1
208575,0
179898,1
172141,0
118342,0
78417,-1
97754,-1
161196,-1
166072,0
213170,1
184330,-1
133784,1
145985,-1
172603,-1
183114,-1
209706,0
206204,0
164319,0
18514,-1
150035,-1
115791,-1
49558,-1
91871,-1
123830,-1
149576,0
123078,0
88025,0
37064,1
34383,0
181620,1
34704,-1
12278,1
9219,1
139121,0
47669,1
16193,-1
144889,-1
212942,-1
184848,1
215801,0
3008,-1
157815,1
162949,-1
109949,-1
191636,0
170000,0
38263,-1
166485,1
151518,-1
100511,0
176359,-1
79168,-1
73718,1
131036,-1
98288,1
40511,-1
190594,1
54543,-1
8654,-1
120005,1
66609,0
6723,-1
203590,0
157063,-1
210467,1
195854,-1
94015,-1
61762,-1
12877,1
129946,1
172147,1
143426,-1
129170,-1
167265,1
44159,0
190582,1
178508,-1
37580,0
102531,-1
180622,1
65880,-1
143297,1
141870,1
9738,1
36344,1
78443,0
155755,1
73174,-1
197349,1
42489,-1
208474,0
16242,0
104361,-1
211561,1
52510,-1
42558,1
44551,0
65007,-1
136189,1
11065,-1
65341,-1
217906,1
75391,0
187997,1
117810,-1
114290,0
181496,1
120986,-1
11148,-1
103685,0
17844,-1
65387,-1
165340,1
135575,-1
155354,-1
44423,-1
191525,-1
80741,1
147178,-1
90889,0
200175,0
59850,1
138623,-1
142665,1
185220,-1
50249,-1
172866,0
43125,1
126046,-1
71344,1
93776,-1
59051,0
202560,-1
5958,-1
37092,-1
76471,1
210587,1
31191,-1
81917,-1
13124,-1
148136,-1
128169,0
4915,1
175230,1
194126,-1
34031,-1
64521,-1
25213,0
147021,0
175122,0
105672,-1
126436,0
102653,0
167512,-1
208870,1
26089,-1
5382,1
5951,-1
40454,0
25196,-1
87121,0
16402,-1
25613,-1
173957,-1
27200,-1
111767,-1
204393,1
111814,-1
35163,1
172862,1
138752,-1
44200,1
17767,-1
144806,-1
90098,0
195054,-1
146661,0
160641,-1
166067,-1
116927,1
51911,-1
39139,-1
895,1
110863,1
24977,1
46497,1
55127,1
195921,0
79559,-1
49686,-1
214982,0
201289,0
10983,1
140743,0
141249,1
38509,1
80760,1
10812,1
161795,1
210011,1
210242,1
47308,-1
92106,-1
15148,-1
200309,-1
162821,-1
156394,0
37736,-1
20768,-1
215650,0
10931,-1
73953,-1
160222,1
163912,0
3467,-1
218138,-1
68928,-1
36819,-1
116862,-1
137970,0
42775,-1
88509,1
109202,-1
133219,-1
42352,-1
66873,-1
127892,1
45080,-1
36411,-1
39099,-1
212080,0
184452,1
118081,0
179836,-1
12983,-1
101237,1
156517,-1
6294,-1
150351,-1
164280,-1
69108,-1
52027,0
70449,-1
7980,-1
24176,1
166024,0
145423,-1
80988,-1
128217,-1
208687,-1
4075,-1
19069,-1
139902,-1
206570,0
84699,0
62990,1
143202,-1
140644,1
112537,-1
150019,1
177540,0
71936,-1
15633,1
197809,0
16251,-1
2699,-1
208671,-1
23448,-1
28592,0
99231,-1
45650,-1
134538,-1
67270,-1
114740,0
88043,1
116812,-1
113267,-1
89320,0
11949,-1
54181,-1
151931,0
189434,-1
94970,1
121083,0
64870,-1
52012,-1
216508,-1
30891,1
107835,0
202287,-1
28282,-1
890,0
31163,0
52257,1
101741,-1
215791,-1
25008,0
48656,-1
172437,-1
86149,1
40325,1
190798,-1
171447,0
216100,0
120266,1
81321,-1
133424,-1
215979,0
122165,1
178924,-1
28376,1
178100,-1
75482,0
38157,-1
153818,-1
141517,-1
117871,1
42316,-1
39206,-1
72276,-1
183508,-1
8961,-1
124196,0
175319,0
34216,-1
124276,-1
107523,-1
66812,-1
85233,-1
47493,1
100309,-1
150399,0
251,1
42694,-1
55271,1
51964,1
138642,-1
53580,1
49860,0
192975,-1
118430,-1
136999,1
60714,0
146243,-1
53576,-1
58621,1
86903,-1
137451,-1
192092,-1
144483,-1
55370,-1
196288,-1
154578,-1
175995,0
68739,-1
138653,1
134939,-1
202963,-1
13007,-1
36381,1
203910,1
164493,1
33733,1
71527,0
174019,1
118611,-1
45959,-1
58455,-1
25490,1
56216,-1
29548,0
127817,1
84022,-1
212936,0
40248,-1
115760,0
147850,1
24014,0
198381,0
84252,1
18766,0
97315,0
132961,-1
184071,-1
21861,-1
114327,-1
19421,1
170912,-1
69635,-1
216006,-1
70039,-1
18284,1
215584,-1
3863,-1
86050,0
138023,-1
170184,0
141155,-1
97461,-1
147070,0
169991,-1
181330,0
199258,0
76141,1
36673,-1
93912,-1
169255,-1
46639,0
19279,-1
166736,-1
180268,0
28775,1
202655,1
3765,1
40698,1
193059,1
90118,-1
218696,1
114054,-1
32558,-1
52374,0
24087,-1
45477,-1
198968,-1
206747,-1
115302,0
183116,-1
19395,0
215424,-1
199283,1
50773,1
156191,0
163264,0
100331,-1
72810,1
76363,1
51362,-1
68678,-1
70075,1
157366,1
77305,-1
154186,-1
185790,1
135116,1
174454,1
109723,1
105036,-1
126300,0
161725,1
122230,1
132799,-1
98313,0
211343,-1
39314,1
171761,1
54338,-1
96314,0
170487,-1
7173,0
98245,-1
11312,1
213857,0
176274,-1
188181,-1
211728,-1
39233,1
88833,-1
48271,0
200034,0
7089,1
173100,-1
77047,0
134369,-1
104614,0
145313,0
168739,-1
54932,0
160505,-1
74164,-1
193443,-1
198453,0
42475,-1
26114,-1
186058,-1
124431,1
168669,0
193002,-1
154802,0
112021,0
161263,-1
129840,1
66894,-1
191794,-1
172494,1
168505,-1
146722,-1
28643,-1
204664,1
106478,0
128510,-1
61496,1
29851,0
180256,-1
215823,1
33206,0
31434,-1
119040,-1
183322,-1
150205,0
128459,1
54882,-1
215158,1
200583,1
178573,-1
13546,1
76701,-1
167223,-1
182068,-1
30136,1
10831,1
55346,-1
94955,1
198781,-1
2916,-1
67320,1
213320,-1
200946,0
47696,0
175273,1
103922,-1
172204,-1
136249,1
103194,-1
193651,-1
76040,0
67830,1
169568,-1
96570,0
154204,-1
201294,-1
78517,1
69406,-1
119286,-1
103314,-1
46714,-1
86905,-1
215356,1
110070,1
116380,-1
32585,0
167374,-1
73451,-1
32851,-1
157714,-1
4958,1
190098,-1
42871,0
38963,-1
74574,-1
210284,0
155322,1
30955,1
52625,1
63381,0
69744,-1
19723,-1
200734,0
189131,-1
4899,1
113953,0
14847,1
137455,0
176859,-1
121506,-1
19971,-1
110774,1
33818,-1
97675,-1
100944,1
133417,1
164746,-1
199789,0
165364,-1
61713,-1
132662,0
67412,1
135193,0
112365,-1
110577,-1
73931,1
202619,0
5231,0
41649,-1
204124,-1
59374,-1
71681,-1
49739,-1
125535,0
97085,0
170669,1
34543,0
15859,0
40635,0
94066,-1
146985,1
188314,-1
216395,0
211725,-1
212302,-1
88147,1
211306,1
152120,-1
174044,-1
105969,1
33807,1
19120,-1
112427,-1
197226,1
6941,1
58468,-1
73786,-1
24937,-1
10760,-1
69613,-1
87723,0
11756,-1
21525,1
33157,-1
83955,-1
38128,1
138402,0
197921,-1
113350,-1
186016,-1
51306,-1
95841,1
26143,-1
12132,-1
26756,1
6557,-1
78262,1
84309,1
34042,-1
190033,0
3154,-1
99530,0
141368,-1
217539,-1
215246,1
10946,1
177521,-1
68090,1
211925,1
17455,1
49147,-1
144133,-1
80173,0
213627,-1
175968,-1
75137,-1
218298,0
189950,0
11400,1
208686,-1
150679,0
173573,-1
7606,-1
176423,0
117610,1
133012,1
217547,-1
214939,0
145148,-1
116449,-1
217152,1
172792,1
117544,-1
136806,-1
153250,0
56709,1
60300,-1
163190,0
58371,1
147920,-1
49760,-1
111379,-1
164023,1
94828,0
126135,-1
86920,1
4300,-1
99200,0
25065,0
167974,1
45195,0
141859,-1
40776,0
122433,-1
174734,1
134723,-1
154670,1
137073,-1
143913,-1
29582,1
136397,0
204376,1
57825,0
32828,0
11424,1
122156,-1
93805,-1
204457,-1
96909,0
160797,-1
114782,1
173019,0
159250,-1
205629,-1
154718,0
15711,0
191005,0
106634,-1
130750,-1
181205,1
205876,1
82185,0
137136,-1
22944,0
132750,-1
122588,1
152112,-1
147691,1
23516,0
28069,-1
41425,0
64387,-1
79765,1
120547,1
96187,0
154210,0
168977,-1
108251,-1
65216,1
160056,-1
49113,-1
139126,1
145989,1
82482,0
91694,0
184447,-1
32179,0
70350,-1
187157,-1
88653,-1
208711,-1
201206,0
75500,-1
23380,1
40113,-1
155603,-1
127128,0
121357,1
206445,1
163035,-1
119754,1
185132,0
167561,-1
44736,-1
74271,1
63567,0
132110,-1
165464,1
199876,-1
24293,1
13729,-1
20341,-1
148153,-1
64480,-1
7659,-1
16093,0
143513,-1
146604,1
188802,1
53541,1
75193,-1
97777,0
183538,0
135366,-1
160525,-1
175828,1
101671,-1
19168,1
46100,0
4826,-1
148909,-1
148513,-1
181178,1
170528,-1
162240,-1
215171,-1
127458,1
46433,0
32609,0
159142,0
204788,0
152741,-1
1439,-1
26010,1
76036,-1
89251,0
158143,0
82931,-1
23562,1
30190,-1
57338,0
95450,1
199253,0
69111,-1
14710,0
199052,1
120962,0
45322,-1
135788,-1
168944,0
31926,0
147800,0
73004,-1
22150,-1
106341,0
113995,-1
83238,1
87020,-1
66825,-1
159147,1
70518,-1
193349,-1
100585,-1
32,0
104645,1
12785,1
174248,-1
117351,1
60352,-1
114116,0
164270,1
108521,-1
195443,1
173470,-1
42013,0
211449,-1
173180,-1
197794,-1
168262,-1
176628,0
140530,0
104487,0
57651,-1
15423,-1
87373,-1
161585,-1
190917,-1
33509,0
45711,-1
58672,0
49046,0
163302,-1
57523,-1
203493,0
193705,-1
102142,1
73952,1
146462,-1
82425,0
50328,0
212737,1
61778,-1
65527,0
16034,-1
14763,-1
108578,-1
215926,1
107624,-1
168355,0
62100,0
99585,0
30770,-1
91236,-1
7342,1
194297,1
23679,-1
177335,0
164601,0
139420,0
140863,-1
77415,-1
216810,0
83088,1
69526,-1
143821,-1
131629,1
191203,-1
186775,-1
184392,-1
168176,-1
126849,-1
33223,-1
166719,1
94545,1
20312,-1
83645,1
4330,0
141594,0
165069,-1
26996,1
133865,-1
180869,-1
24579,-1
99979,-1
72191,1
173814,-1
174113,1
215193,-1
113344,1
123052,-1
112463,-1
166365,-1
205149,-1
43027,1
189517,-1
212927,0
59345,1
81931,0
212817,-1
157927,1
89375,-1
143012,-1
55866,1
108299,0
40791,1
30184,-1
194574,-1
59480,-1
163942,-1
35180,0
109263,-1
79778,-1
125949,1
63021,-1
80802,-1
111409,0
64776,-1
4233,-1
117284,1
96270,-1
78499,1
155281,0
4769,-1
83884,-1
192199,-1
153007,1
201255,-1
214972,-1
47152,-1
103848,-1
19172,1
49611,0
81240,-1
52071,1
4010,-1
37850,1
201785,-1
32767,-1
70143,1
146501,1
24361,1
94712,-1
182673,0
36286,-1
144447,0
174086,0
31130,-1
216755,1
213201,-1
191388,0
175198,-1
213586,-1
103028,0
207986,-1
153019,-1
69100,1
22656,0
219013,-1
5873,0
215621,1
18932,-1
176269,1
27722,1
179011,-1
79171,1
148803,1
174913,-1
194684,1
5421,-1
200210,0
30434,-1
74540,1
172154,0
156106,-1
91271,1
20576,-1
45433,0
126066,1
141083,-1
145585,0
79688,-1
102222,0
102396,0
215531,1
122471,0
92868,1
127604,1
4725,-1
188448,0
109340,-1
10637,-1
22468,-1
191146,0
95077,0
130279,-1
66666,1
143642,-1
172291,0
52222,1
68557,-1
186456,-1
140979,-1
159607,-1
164511,1
194295,0
119396,0
43412,1
121045,-1
170542,-1
124059,0
119777,-1
215759,-1
144030,-1
113919,-1
45085,1
73467,0
169351,1
172561,1
19999,1
62389,-1
73128,-1
157730,1
5745,-1
14253,1
120836,-1
46981,-1
1140,-1
100946,1
54920,1
12595,-1
93490,-1
161819,-1
105425,1
184155,-1
201778,-1
141011,0
153165,-1
97964,-1
171569,0
55905,-1
190052,1
4528,1
124772,0
20345,-1
188407,0
105355,0
74001,1
139038,-1
106834,0
28728,1
14048,-1
161856,0
81544,0
63765,1
120935,-1
53325,1
83405,0
201999,1
153505,1
163407,-1
185330,-1
199741,-1
111788,-1
37558,1
64577,-1
85607,1
172411,-1
198838,0
45123,1
129383,-1
154723,0
112258,-1
116227,-1
45308,0
145983,-1
85879,0
47976,-1
97078,-1
131333,-1
187177,-1
157170,-1
4662,1
94717,-1
147164,1
154211,0
68339,-1
143552,-1
58538,-1
98810,-1
68613,0
50684,-1
83963,-1
17067,-1
75883,-1
153575,0
21558,1
93062,-1
117964,1
11812,-1
46077,-1
209716,0
162944,-1
59808,-1
158762,1
67910,1
4071,0
46108,-1
151310,-1
171939,-1
184285,1
125594,0
202455,-1
182898,-1
204034,1
96469,1
33610,0
31350,1
159766,1
149210,-1
211663,-1
53471,-1
164199,0
117829,1
163231,0
85292,0
165397,-1
29805,-1
34759,-1
7619,0
161807,1
215035,-1
94217,-1
27596,1
211746,1
181126,-1
10152,1
14661,1
70341,-1
72269,1
17686,0
103410,-1
164424,-1
72285,-1
60929,-1
129298,0
58173,1
206813,0
138328,0
62027,-1
170224,-1
91836,1
157228,-1
145044,-1
152177,-1
28888,0
206481,-1
218873,-1
61789,-1
2057,-1
76767,0
196968,1
98977,0
119509,1
172194,0
107341,0
164481,0
44453,-1
160513,-1
196630,0
82298,0
207521,-1
131614,1
1497,-1
3813,-1
17914,1
132617,0
73744,-1
61356,-1
98471,1
116753,-1
61573,-1
25205,-1
184320,0
155485,0
187819,-1
166663,0
184353,1
147372,-1
106065,-1
60915,-1
86273,-1
42516,1
182791,0
175728,0
121147,1
182750,-1
214450,-1
139495,0
210025,0
94661,-1
132718,-1
209824,0
48755,-1
32686,0
5788,-1
30583,-1
54968,1
112721,1
6210,-1
90231,0
51823,-1
24682,-1
131921,-1
172783,0
203998,0
169950,0
120844,0
137913,-1
152205,0
90421,-1
134267,-1
3124,-1
13552,1
179071,1
217537,-1
64195,-1
19386,0
12409,0
163218,-1
764,1
204060,0
171647,1
27959,0
133314,0
176934,0
9374,1
37888,-1
128504,-1
201507,-1
41032,1
73419,0
95065,-1
108453,-1
134634,-1
49921,-1
67849,-1
144820,0
87248,0
18245,-1
147131,0
18897,-1
45083,-1
130725,0
113455,-1
35999,0
146384,-1
94868,-1
126050,-1
142224,0
137580,-1
139220,-1
12027,1
18451,-1
135834,-1
130110,1
113633,-1
110857,-1
52925,1
128398,0
15677,1
67095,1
66495,1
62891,1
111927,0
119077,1
204058,0
29436,0
209143,-1
174580,0
189778,1
174341,-1
93577,1
214018,1
212382,1
194885,1
59478,0
26891,0
142464,-1
57408,0
107718,1
62230,1
219188,1
165972,-1
208409,0
81825,1
209891,-1
198888,-1
84843,-1
177157,1
144653,1
85161,1
137217,-1
118234,-1
92161,1
135945,0
136441,-1
19137,-1
136422,1
86977,-1
196372,-1
27288,-1
81958,-1
